"date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","sqft_above","sqft_basement","yr_built","yr_renovated","city"
2014-07-08,410000,4,2.5,2550,6087,2,0,2,4,2560,0,1974,0,"ak"
2014-05-27,260000,3,2,1630,8120,1,0,0,4,1120,530,1987,0,"az"
2014-05-04,783500,3,1.75,2350,6750,1,0,0,3,2300,0,2002,0,"am"
2014-05-07,253000,3,2,1400,17208,1,0,0,4,1400,0,1974,0,"ad"
2014-06-20,925000,4,1.75,2520,7599,1,0,4,3,1400,1110,1974,0,"ac"
2014-06-26,460000,4,2.5,2790,5602,2,0,0,3,2790,0,2014,0,"al"
2014-06-12,531000,3,2.5,1800,4592,2,0,0,3,1800,0,2005,0,"bc"
2014-06-05,355500,4,2.25,1820,9300,1,0,0,3,1440,280,1977,2004,"ad"
2014-05-15,215000,2,1,1240,10350,1,0,0,4,1240,0,1965,0,"ad"
2014-07-09,550000,4,1.75,2790,12196,1,0,2,3,1930,830,1974,0,"aa"
2014-07-09,380000,4,2.5,2380,8483,2,0,0,3,2380,0,1991,0,"ad"
2014-07-01,825000,4,3,5270,53428,2,0,0,3,3440,1530,1991,0,"ap"
2014-06-24,350000,4,1.75,2700,11325,1,0,0,3,2030,540,1978,0,"ad"
2014-05-19,280000,2,1,870,6017,1,0,0,2,860,0,1952,1998,"aa"
2014-05-20,315000,2,1,860,7683,1,0,0,3,870,0,1948,1994,"aa"
2014-05-07,495000,3,1.75,1580,5750,1,0,0,4,1060,570,1942,1982,"aa"
2014-06-09,304700,4,1,1910,11123,1,0,0,3,1140,800,1962,2003,"am"
2014-06-09,599950,4,3,1960,2440,2,0,0,4,1600,260,1987,0,"aa"
2014-06-03,689800,4,3.5,3510,9870,2,0,0,3,2630,710,1996,0,"am"
2014-07-09,590000,7,3.5,3320,23760,1,0,0,5,2990,1000,1975,0,"am"
2014-06-25,975000,4,2.5,3170,31931,1,0,0,4,2390,770,1977,0,"ac"
2014-06-23,324000,4,2.5,1880,9643,2,0,0,3,1890,0,2011,0,"al"
2014-06-19,405000,5,1.75,1650,9176,1,0,0,3,1000,590,1950,2005,"ai"
2014-05-28,510000,4,1.75,1670,4200,1,0,0,3,920,680,1952,2008,"aa"
2014-07-09,415000,3,2.5,3010,1074218,2,0,3,4,2470,500,1985,0,"aq"
2014-06-23,3e+05,4,2,1310,60548,1,0,0,4,1310,0,1988,0,"ay"
2014-06-26,450000,2,1.5,1630,12349,1,0,0,3,1200,520,1943,2014,"aa"
2014-07-09,379000,4,2.5,2560,8169,2,0,0,4,2550,0,1990,0,"az"
2014-05-13,415000,3,1.5,1540,6180,1,0,0,3,840,610,1984,0,"ai"
2014-06-12,706000,3,4,2440,7598,2,0,3,3,2470,330,1954,2004,"ak"
2014-07-08,115000,2,1,820,27442,1.5,0,0,3,820,0,1940,1994,"aq"
2014-06-26,1025000,4,3.5,3320,4000,2,0,0,3,2370,840,2000,0,"ae"
2014-06-20,6e+05,2,2.5,2510,19877,2,1,4,3,2510,0,1987,2000,"ab"
2014-07-01,357500,3,2.5,1150,1458,3,0,0,3,1120,0,2005,0,"aa"
2014-06-02,391000,2,1.5,1660,4000,1,0,0,4,890,730,1924,0,"aa"
2014-07-08,760005,4,2.75,2980,3496,2,0,0,3,2150,780,2008,0,"ad"
2014-06-02,544000,3,2.25,1810,5525,1,0,0,3,1060,750,1951,1994,"aa"
2014-07-07,631500,3,1.5,1200,7104,1,0,0,3,1200,0,1954,2005,"aa"
2014-07-09,287000,5,1,1200,27007,1.5,0,0,3,1200,0,1942,1999,"ah"
2014-07-07,480000,4,2.5,2100,5400,2,0,0,3,2090,0,2012,1912,"ab"
2014-05-27,570000,3,2,2030,5386,1.5,0,3,5,1880,0,1916,0,"aa"
2014-05-21,266066.666667,4,2.5,1840,1562,2,0,0,3,1300,600,2007,0,"aa"
2014-05-02,499950,3,2,1750,8623,1,0,0,3,1020,740,1977,2004,"ae"
2014-06-12,440000,3,1,1270,8100,1,0,0,4,1270,0,1954,1979,"ac"
2014-07-08,789900,2,2.5,2560,7392,1,0,0,3,2700,0,2001,0,"ac"
2014-06-16,450000,3,1.5,1440,3000,1.5,0,0,3,1550,0,1921,1954,"aa"
2014-06-25,519000,2,1,1040,2000,1.5,0,0,5,1068,0,1927,0,"aa"
2014-06-18,175000,2,1,700,8040,1,0,0,4,700,0,1922,0,"aa"
2014-06-23,239950,2,1.75,1500,7482,1,0,0,3,1580,0,1952,2002,"ak"
2014-06-17,605000,4,2.25,2180,3000,1.5,0,0,5,1410,820,1932,0,"aa"
2014-06-25,308000,3,1,1090,9600,1,0,0,3,1090,0,1959,1989,"ad"
2014-06-19,1240000,4,1.75,2840,3825,1.5,0,0,4,1840,960,1925,1968,"aa"
2014-05-21,3e+05,2,1,1140,11919,1,0,0,4,940,160,1981,0,"bf"
2014-06-13,1030000,4,2.5,4120,12320,2,0,0,3,4030,0,1990,2009,"ae"
2014-05-30,642000,4,2.5,2450,7140,2,0,0,3,2450,0,1989,0,"an"
2014-06-19,1815000,3,2,2360,6280,1.5,0,0,4,1960,380,1916,0,"aa"
2014-05-23,550000,3,1,1430,3825,1,0,0,5,910,640,1923,2002,"aa"
2014-05-19,285000,4,2.5,2490,6365,2,0,0,3,2500,0,2006,0,"af"
2014-06-23,265000,4,1.75,1890,7412,1,0,0,4,1500,420,1969,0,"af"
2014-05-06,860000,4,3,4530,38412,1,0,0,3,2230,2150,1972,2002,"ap"
2014-06-25,205000,3,1,960,9563,1,0,2,4,960,0,1955,2009,"af"
2014-06-26,471000,3,1.75,1880,3672,1,0,0,3,1200,660,1927,2003,"aa"
2014-06-27,725000,3,1,1520,4000,1,0,0,5,830,740,1927,0,"aa"
2014-07-02,2147500,4,2.5,2970,12750,1,0,3,3,1860,1030,1970,2014,"ac"
2014-05-28,782000,5,2.75,3610,49709,1,0,3,3,3580,180,1967,2011,"ac"
2014-06-25,352000,3,1.5,2040,7200,1,0,0,4,1460,590,1956,0,"ai"
2014-05-30,530000,3,2.5,2190,7875,2,0,0,3,2180,0,1991,0,"ab"
2014-06-23,831500,4,2.5,3160,8523,2,0,0,3,3150,0,2014,0,"ae"
2014-05-19,110700,3,1,1200,9350,1,0,0,3,1200,0,1955,2005,"aa"
2014-06-01,1595000,4,5.25,5990,8313,2,0,4,3,4670,2730,2013,1923,"ac"
2014-06-25,913888,5,3.5,2620,4000,2,0,2,5,1860,860,1938,0,"aa"
2014-06-23,495000,4,2.25,2070,40887,1,0,0,4,1740,370,1986,0,"ba"
2014-06-26,330675,4,2.5,1910,10051,2,0,0,3,1900,0,2003,0,"ay"
2014-07-01,349500,2,1.5,1068,1768,2,0,0,3,720,380,2009,0,"aa"
2014-06-30,397500,4,2.5,2570,9793,1,0,0,4,1570,1040,1945,0,"au"
2014-05-13,660000,4,2.5,2790,5686,2,0,0,3,2790,0,2006,0,"am"
2014-06-10,359950,3,1,1130,11802,1.5,0,0,3,1150,0,1962,2003,"bi"
2014-06-08,540000,3,1.5,1790,8400,1,0,0,3,1400,380,1958,2004,"ac"
2014-06-04,532000,4,2.5,2790,12831,2,0,0,4,2790,0,1989,0,"ag"
2014-07-01,445000,2,1.5,1295,10838,1,0,0,4,1260,0,1970,0,"am"
2014-05-22,0,4,3,4080,112521,2,0,0,3,2760,1400,1938,1994,"av"
2014-06-30,972000,5,4,3460,13297,2,0,0,3,3280,160,1985,0,"aw"
2014-06-28,314500,3,2,1550,11968,1,0,0,3,1530,0,1976,0,"au"
2014-05-29,408900,3,1.75,2470,9620,1,0,0,4,1440,1000,1967,0,"ap"
2014-05-05,416286,2,2.5,1630,14054,2,0,0,3,1610,0,1998,2006,"bo"
2014-06-21,442900,5,3,3110,6432,1.5,0,0,3,3290,0,1960,2012,"ay"
2014-06-20,970500,3,2.25,2950,5000,2,0,0,4,2830,90,1921,0,"aa"
2014-07-04,6e+05,3,2,1480,4500,1,0,0,5,770,740,1912,1956,"aa"
2014-06-03,550000,3,2.5,2510,10414,1,0,0,4,1400,1120,1977,0,"am"
2014-06-12,1034500,4,2.5,3670,8400,2,0,0,3,3720,0,2012,1912,"ae"
2014-07-09,3e+05,4,2.5,1920,8562,2,0,0,3,1920,0,2003,0,"aq"
2014-06-23,470000,3,1.75,2290,7706,1,0,0,4,1220,1140,1952,0,"ac"
2014-05-20,1125000,5,4,3410,9525,2,0,0,3,2320,900,1982,0,"av"
2014-05-27,1655000,4,4.25,5990,6000,2,0,2,4,3180,1420,1916,0,"aa"
2014-05-15,225000,3,2.25,2110,10200,1,0,0,3,1120,1040,1960,2012,"af"
2014-06-28,3e+05,3,1.75,2000,8755,1,0,0,4,1820,300,1967,0,"af"
2014-05-23,2e+05,2,1.75,1100,13056,1,0,0,3,1100,0,1940,1996,"aa"
2014-06-24,689000,4,2.75,2840,11120,2,0,0,4,2850,0,1988,0,"ag"
2014-05-16,551000,3,2,1520,2185,1,0,0,5,830,740,1908,0,"aa"
2014-05-12,350000,3,1,1290,250470,1,0,3,4,1310,0,1953,1983,"az"
2014-05-22,625000,4,2.5,2490,10092,1,0,0,4,1760,690,1946,1989,"aa"
2014-05-08,543200,3,2.5,2876,4343,2,0,0,3,2890,0,2013,1923,"al"
2014-06-20,248400,3,1.75,1140,27760,1,0,0,3,1140,0,1968,1997,"ay"
2014-06-27,355000,4,2.5,2950,6042,2,0,0,3,2930,0,2013,1923,"aq"
2014-07-08,205000,3,1,970,14400,1,0,0,3,970,0,1963,2008,"an"
2014-05-15,190000,2,1,830,2699,1,0,0,3,850,0,1973,2013,"aa"
2014-05-13,239950,4,2.25,1720,9987,2,0,0,4,1720,0,1977,0,"ad"
2014-06-03,720000,3,1.5,1490,3920,1,0,0,3,870,620,1926,2011,"aa"
2014-05-07,492000,2,1,880,5000,2,0,0,3,880,0,1911,2004,"aa"
2014-05-18,352500,1,1.5,720,5750,1,0,0,4,720,0,1940,2001,"ar"
2014-05-28,310000,3,2.5,1720,3676,2,0,2,3,1720,0,2014,0,"af"
2014-05-16,675000,3,2.5,4560,2975,2,0,0,4,3400,1100,1902,0,"aa"
2014-06-02,725995,4,2.5,3200,20301,2,0,0,3,3190,0,2014,0,"aw"
2014-05-23,235000,2,1,720,7200,1,0,0,3,720,0,1944,0,"aa"
2014-05-19,280000,4,2.5,1840,5390,1,0,0,4,1090,750,2007,0,"af"
2014-05-20,953007,4,3.5,2876,5420,1,0,0,3,1650,1260,1960,2012,"aa"
2014-06-27,1195000,3,2.25,2880,15512,2,0,2,4,2320,600,1977,0,"av"
2014-06-03,230000,3,2,1330,15678,1,0,2,4,1330,0,1974,0,"af"
2014-06-25,299950,3,1,890,8000,1.5,0,0,3,880,0,1983,2009,"ar"
2014-06-19,720000,4,3.25,3090,7201,2,0,0,3,3010,0,2003,0,"am"
2014-07-08,332000,3,2.25,2120,7200,1,0,0,3,930,1080,1950,2005,"aa"
2014-06-26,150000,3,1,1270,6250,2,0,0,3,1270,0,1922,1979,"aa"
2014-07-09,409124,3,2,1620,15050,1,0,0,3,1260,270,1992,0,"au"
2014-06-23,405000,2,1,1260,4377,1,0,1,3,1270,0,1924,2011,"aa"
2014-06-05,449950,4,2.5,1670,6755,2,0,0,3,1670,0,1997,0,"au"
2014-07-01,1014250,3,2.5,3230,9950,1,0,0,4,1660,1380,1972,0,"bh"
2014-05-13,287600,3,2,1670,10723,1,0,0,4,1320,390,1973,0,"bc"
2014-06-02,391000,2,1,800,26329,1,0,0,4,800,0,1949,1985,"ad"
2014-06-12,860000,4,2.25,3550,10576,2,0,0,3,3480,0,2012,1912,"ae"
2014-06-24,925000,4,1.75,3530,11025,2,0,0,3,3480,0,1979,2014,"ag"
2014-05-13,1895000,5,5,4590,17935,1.5,0,0,5,3100,1800,1905,0,"aa"
2014-05-08,235000,2,1,1220,7250,1,0,0,3,1220,0,1958,2004,"ad"
2014-06-27,447000,2,1,1170,2002,1.5,0,0,5,1140,0,1909,1988,"aa"
2014-06-23,579000,3,2.75,2270,10153,1,0,0,4,1300,900,1981,0,"ac"
2014-06-24,319000,5,2.75,2510,35070,2,0,0,3,2520,0,1991,0,"aj"
2014-07-08,410000,4,3.5,3000,5606,2,0,0,3,2400,710,1999,0,"aq"
2014-06-17,460886.923077,4,2.75,2180,5298,2,0,0,3,2200,0,2003,0,"aa"
2014-06-05,324500,3,1,1070,5750,1,0,0,5,1070,0,1970,0,"aa"
2014-06-03,590000,4,2.75,2240,12032,1,0,0,4,2150,0,1967,0,"ae"
2014-06-10,870000,5,3.5,2420,4125,2,0,0,3,2420,0,2014,0,"ai"
2014-05-02,626000,3,2.5,3160,4270,2,0,0,3,3010,0,2003,0,"am"
2014-05-20,315000,2,1,860,5400,1,0,0,2,860,0,1947,0,"aa"
2014-05-20,3e+05,3,1,1210,13000,1,0,2,4,1210,0,1955,2009,"ae"
2014-07-09,237950,3,1.5,1180,6000,1,0,0,3,1180,0,1949,1998,"aa"
2014-06-19,6e+05,4,3.25,4610,35654,1,0,0,4,1990,2180,1966,0,"aj"
2014-06-11,8e+05,4,3.5,2510,16809,2,0,0,3,2456,0,2004,2003,"ac"
2014-05-28,432500,2,1.75,1300,1824,1.5,0,0,3,1290,0,1909,2014,"aa"
2014-05-06,725126,4,2.5,3120,5700,2,0,0,3,3110,0,2006,0,"ag"
2014-05-28,460000,3,3.5,1600,1432,2,0,0,3,1150,480,2014,0,"aa"
2014-05-21,815000,4,2.5,3030,6744,2,0,0,3,2020,1010,1912,2000,"aa"
2014-07-08,252980,2,2,1110,7700,1,0,2,4,1110,0,1900,1955,"aa"
2014-05-13,650000,4,2.5,2210,6250,2,0,0,3,2210,0,1996,0,"aa"
2014-05-08,330000,3,2.5,1232,1200,3,0,0,3,1270,0,2007,0,"aa"
2014-07-01,540000,3,2.5,1840,7777,2,0,0,4,1830,300,1975,0,"ac"
2014-07-08,1205000,4,3.5,5430,60123,2,0,0,3,4740,990,1988,2000,"ac"
2014-05-20,1100000,4,3.75,4380,47044,1,0,4,3,2300,1600,1961,2003,"ac"
2014-05-02,445700,4,2,1520,6610,1,0,0,3,920,650,1963,2008,"aa"
2014-05-22,1170000,4,2.5,3240,13700,2,0,0,3,3240,330,1976,0,"av"
2014-05-13,0,4,3.25,3500,8936,2,0,0,3,2480,1170,2007,0,"ah"
2014-07-08,355000,3,2.5,2110,4905,2,0,0,3,2110,0,2010,0,"aa"
2014-07-08,780000,4,4.25,3850,6637,2,0,0,3,3680,0,2003,0,"ad"
2014-06-11,220000,3,1.75,1330,8100,1,0,0,4,1330,0,1983,0,"af"
2014-05-14,339950,3,2.25,1630,14374,1,0,0,4,1770,0,1960,2001,"ad"
2014-07-10,355000,2,1,1270,8147,1,0,0,3,1240,0,1948,1994,"ai"
2014-05-06,483500,6,3,1830,3565,2,0,0,3,1830,0,1994,0,"ae"
2014-07-09,534333.333333,4,1.75,1920,8100,2,0,0,4,1930,0,1984,0,"ap"
2014-07-03,1127000,6,2.75,3595,9050,2,0,0,4,3580,0,1987,0,"ae"
2014-05-29,4e+05,4,2.75,1240,1252,2,0,0,3,1040,210,2012,1912,"aa"
2014-05-05,2280000,7,4.75,4400,15235,3,0,2,3,3850,1000,2009,0,"ae"
2014-06-03,471000,4,2.5,2180,7737,2.5,0,0,3,2180,0,2003,0,"ad"
2014-06-17,499500,3,2.25,1769,12325,1,0,0,3,1230,570,1983,2009,"al"
2014-07-09,425000,3,1,2710,16921,2,0,0,3,1930,890,1970,2014,"am"
2014-06-19,350000,2,1,850,5750,1,0,0,4,550,0,1922,0,"aa"
2014-05-09,360000,3,2.25,1660,14374,1,0,0,4,1770,0,1978,2000,"aq"
2014-05-06,295000,3,1.5,2240,18768,1,0,0,4,2260,180,1953,1983,"af"
2014-06-12,440000,3,1.5,1510,8925,1,0,0,3,1240,260,1958,2004,"ae"
2014-06-25,364000,3,3.25,1320,1546,3,0,0,3,1347,0,2005,0,"aa"
2014-06-27,459000,3,1.75,1470,34175,1,0,0,3,1440,0,1948,1994,"ax"
2014-07-09,270000,3,1.75,2120,15954,1,0,0,4,1780,320,1959,0,"ak"
2014-06-13,890000,4,2.5,3320,165528,2,0,0,3,2190,900,1987,2000,"ac"
2014-06-29,835000,3,2.25,2470,8170,2,0,0,3,2500,0,1989,0,"ac"
2014-06-05,530000,3,2.5,1900,6224,2,0,0,3,1910,0,1994,0,"ap"
2014-06-20,2e+05,3,2.25,2110,15681,2,0,0,4,2110,0,1975,0,"af"
2014-05-05,328000,2,1,820,4239,2,0,0,3,810,0,1922,2008,"aa"
2014-05-21,413800,3,1.75,2930,9620,2,0,0,3,2310,700,1910,1994,"ar"
2014-06-02,723243.75,3,1.75,2140,9484,1,0,0,5,1050,1060,1949,0,"av"
2014-07-10,505000,3,2.5,1420,1425,2,0,0,3,1040,300,2006,0,"aa"
2014-06-16,1095000,3,3.5,3010,1842,2,0,0,3,3064,0,1993,0,"ap"
2014-06-24,639888,4,2.5,2341,5137,2,0,0,3,2341,0,2006,0,"aa"
2014-06-25,645000,4,2.5,2350,5137,1,0,0,4,1280,920,1951,1996,"aa"
2014-05-12,350000,4,1.75,1870,81892,1,0,0,4,1420,480,1962,0,"ac"
2014-05-13,239950,3,2.5,2000,6969,2,0,0,3,2000,0,1995,0,"af"
2014-06-11,535000,3,2.5,2120,4132,2,0,0,3,2120,0,2003,0,"ag"
2014-05-08,246000,3,1.5,1200,8320,1,0,0,3,1200,0,1952,2008,"ad"
2014-06-12,229629.5,2,1.5,1340,7200,1.5,0,0,3,1340,0,1943,1997,"aa"
2014-05-22,1e+06,4,3.75,3150,17458,2,0,4,3,3240,0,1985,0,"ah"
2014-06-24,530000,2,0.75,840,5000,1,0,0,5,700,0,1947,0,"aa"
2014-07-01,357500,4,1,1630,10183,1,0,0,3,850,800,1969,2010,"aq"
2014-05-07,5e+05,3,1.75,1750,4950,1,0,0,4,1040,680,1921,0,"aa"
2014-06-30,5e+05,5,2.25,3740,12384,1,0,0,3,2960,1000,1968,1997,"az"
2014-05-20,1690000,3,1.75,2700,9887,1.5,0,2,4,2700,0,1905,0,"aa"
2014-07-01,1198000,4,2.5,3670,6982,2.5,0,3,4,3720,690,1910,0,"aa"
2014-06-11,527000,3,1.75,1720,6275,1,0,0,5,1000,720,1920,1934,"aa"
2014-05-04,331950,5,2.75,2530,4045,2,0,2,3,2470,0,2012,1912,"af"
2014-05-30,369000,3,1.5,1255,8050,1,0,0,4,1260,0,1949,1985,"aa"
2014-05-05,705380,4,2.5,2650,8426,2,0,0,3,2650,0,1962,2003,"av"
2014-06-30,1309500,4,3.25,3790,8501,2,0,3,4,3310,400,1980,0,"ac"
2014-06-17,247200,2,1,910,8155,1,0,0,4,910,0,1939,1989,"aa"
2014-05-21,374000,3,2.5,1620,4105,2,0,0,3,1610,0,2004,2003,"bf"
2014-06-16,492500,2,1,1500,7700,1,0,0,4,1040,440,1978,2000,"am"
2014-05-06,345000,3,1.75,1260,3000,1.5,0,0,3,1270,0,1924,1954,"aa"
2014-06-23,479000,3,2.5,1700,9100,2,0,0,3,1700,0,1985,0,"ab"
2014-05-07,515000,3,2.5,1940,6500,2,0,4,4,1940,0,1993,0,"ap"
2014-07-08,210000,3,2.5,1190,3000,2,0,0,3,1200,0,1986,0,"ay"
2014-05-07,253000,5,1,1410,17208,1,0,0,4,1390,0,1953,1983,"ao"
2014-05-07,339950,3,1.5,1060,4128,2,0,0,3,1100,0,1922,1998,"aa"
2014-05-09,270000,4,2.5,1920,1562,1.5,0,0,4,1250,730,1976,1992,"ac"
2014-06-09,563500,4,2.25,2740,8625,2,0,0,3,2720,0,1987,2000,"ae"
2014-05-29,4e+05,4,2.5,2040,21781,1,0,0,3,1090,900,1958,2002,"af"
2014-05-09,330000,3,2.25,1800,15003,2,0,0,3,1800,0,1980,0,"af"
2014-05-28,820000,3,2.5,2280,4280,2,0,0,4,2310,0,1951,1999,"aa"
2014-06-03,605000,4,2.5,2760,6850,2,0,0,3,2770,0,2014,0,"ah"
2014-05-14,542000,3,2,1470,3825,1,0,0,3,980,500,1951,1994,"aa"
2014-07-01,357500,4,2.5,2590,6998,2,0,0,3,2610,0,1998,2006,"aq"
2014-05-20,675000,4,2.5,2710,36601,2,0,0,3,2710,0,2001,0,"ad"
2014-07-02,675000,4,2.5,2720,10083,2,0,0,3,2740,0,1988,2000,"ag"
2014-05-23,599000,3,2,2540,13695,1,0,0,5,1650,970,1947,0,"aa"
2014-05-28,335000,3,2.25,2310,7490,1,1,4,3,1350,1000,1973,2013,"ad"
2014-05-05,712198,3,2,2540,4774,1.5,0,0,4,1880,700,1931,0,"aa"
2014-05-09,201500,3,1,1460,7620,1,0,0,5,760,700,1948,1985,"ak"
2014-05-07,3200000,5,2.5,3560,15185,3,1,4,4,3490,0,1912,1945,"aa"
2014-06-21,639500,3,2.5,2300,6775,2,0,0,3,2286,0,2002,0,"ae"
2014-05-28,244615,3,2.25,1765,35127,1,0,0,4,1230,580,1987,0,"az"
2014-05-22,0,5,2,2280,68824,1.5,0,0,3,1170,1140,1964,2000,"az"
2014-05-20,120750,2,0.75,820,8064,1,0,0,4,810,0,1948,0,"ak"
2014-07-08,255000,4,3,2520,8050,2,0,0,3,2510,0,1990,2009,"az"
2014-05-27,438000,3,1.75,1660,5612,1,0,0,3,1160,470,1950,2005,"aa"
2014-06-19,280000,3,3,1850,13042,1,0,0,3,950,920,1905,2014,"ad"
2014-05-08,615000,2,3,3720,66646,2,0,0,3,3740,0,1988,2000,"bd"
2014-05-30,247875,2,1,810,4000,1,0,0,4,810,0,1957,2001,"bf"
2014-06-25,381500,2,2.25,1240,1280,2.5,0,0,4,1250,0,1985,2011,"ae"
2014-06-27,677099.565217,5,2.5,3260,7399,1,0,0,3,1790,1600,1990,2009,"am"
2014-06-18,175000,2,1,660,8040,1,0,0,4,670,0,1943,0,"aa"
2014-05-28,7e+05,3,2.5,2300,3570,2,0,2,3,2410,0,2002,0,"ap"
2014-06-17,1728000,4,3,4040,10800,1.5,0,0,3,2560,1330,1999,0,"ac"
2014-05-19,762000,4,2.5,3310,8365,2,0,0,3,3310,0,2013,1923,"ah"
2014-05-07,640000,3,3,2480,2289,2,0,0,3,2290,0,2005,0,"ap"
2014-05-14,682000,4,2.5,3290,11380,1,0,0,3,2040,1000,1958,2004,"ak"
2014-06-12,448000,4,1,1440,8865,1,0,0,4,1440,0,1955,2009,"ac"
2014-06-26,1410000,4,3,2980,4622,2,0,3,5,2840,0,1946,0,"aa"
2014-05-05,232000,3,2,1490,7566,1,0,0,3,1410,300,1986,0,"ad"
2014-06-09,1900000,5,3.5,4660,15175,2,0,2,4,3740,900,1989,0,"ac"
2014-06-12,294000,4,2.75,2290,4500,1,1,4,3,1140,1130,2006,0,"bf"
2014-05-02,436110,3,1.5,1430,9647,1,0,0,4,1560,0,1954,1979,"aw"
2014-06-10,695000,3,1.75,2080,9484,1,0,0,5,1470,590,1963,0,"am"
2014-06-11,349000,3,1.75,1780,12000,1,0,0,4,1720,0,1978,2000,"aq"
2014-07-08,160000,3,1,1400,1484,3,0,0,3,1410,0,2004,2003,"aa"
2014-06-02,430000,2,1,1260,5400,1.5,0,0,5,1255,0,1926,0,"aa"
2014-05-22,307000,3,1,1430,6862,1,0,0,3,1020,460,1947,2011,"aa"
2014-06-25,608000,3,3,2220,6185,2,0,0,5,1540,770,1922,0,"aa"
2014-06-16,429000,3,3.25,1240,1103,3,0,0,3,1232,0,2008,0,"aa"
2014-05-09,481450,4,2.5,2740,7375,2,0,0,3,2720,0,1999,0,"ad"
2014-06-03,440000,2,2,1350,19271,1,1,4,4,1390,0,1987,0,"am"
2014-05-02,235000,2,0.75,960,8532,1,0,0,2,960,0,1958,0,"ar"
2014-06-17,809000,3,3.5,3050,151588,2.5,0,0,3,2370,720,2003,0,"at"
2014-05-29,4e+05,3,2.5,2420,15264,2,0,0,3,2430,0,1994,0,"az"
2014-06-11,0,5,2.25,3206,5000,2,0,0,4,3280,0,1926,1993,"af"
2014-05-08,235000,4,2,2180,28710,1,0,0,3,1040,1100,1956,2000,"ai"
2014-06-26,440000,3,1.75,1890,7700,1,0,0,3,1370,550,1977,2004,"am"
2014-07-01,920000,4,3,4370,18500,2,0,0,3,4230,0,2002,0,"ag"
2014-06-23,180785.714286,2,1,1060,8281,1,0,0,4,1050,0,1924,0,"ai"
2014-06-16,530000,3,1.75,1550,6000,2,0,0,3,1510,0,2003,0,"ab"
2014-06-03,375900,3,2.5,2680,10431,2,0,0,3,2680,0,1997,0,"aj"
2014-05-29,4e+05,3,2.5,2060,8130,2,0,0,3,2070,0,1997,0,"aq"
2014-07-08,115000,2,1,800,5240,1,0,0,4,790,0,1941,1998,"af"
2014-06-16,749995,4,2.75,2490,12063,2,0,0,3,2500,0,1987,2000,"ac"
2014-06-19,210000,3,2.75,2340,7417,1,0,0,3,1720,600,1984,0,"az"
2014-05-19,482500,2,1.75,1350,4688,1,0,0,3,1100,320,1944,0,"aa"
2014-07-01,3e+05,3,1.5,1420,7341,1,0,0,3,910,530,1972,2003,"ae"
2014-06-05,640000,3,2.5,2590,33206,2,0,0,3,2590,0,1993,0,"ap"
2014-05-15,550000,3,1.5,1310,7200,1,0,0,5,1060,340,1954,0,"ad"
2014-06-25,589950,3,2.5,1640,1269,3,0,0,3,1680,0,2013,1923,"aa"
2014-05-12,315275,3,2.25,2130,7225,1,0,0,3,1250,840,1958,2004,"ak"
2014-06-19,6e+05,4,3.25,3090,15480,2,0,0,3,2400,760,2008,0,"au"
2014-05-09,985000,5,2.75,3160,8103,1,0,0,4,1770,1340,1967,0,"ac"
2014-06-13,435000,3,2,2020,8555,1.5,0,0,3,1860,0,1997,0,"ad"
2014-05-13,267345,2,1,1290,7210,1,0,0,3,1310,0,1952,2008,"ak"
2014-05-05,780000,4,2,3370,9692,1,0,0,3,1860,1500,1950,2007,"av"
2014-06-19,287000,3,2.5,1100,1536,2,0,0,4,720,600,1991,0,"au"
2014-05-15,1085000,4,3,3440,12590,1,0,0,4,1690,1730,1970,0,"aa"
2014-05-09,782000,4,3.5,3070,7679,2,0,0,3,3090,0,2010,0,"ap"
2014-06-11,262500,3,1.75,1420,4500,1,0,0,3,1020,350,1950,2005,"aa"
2014-06-27,221000,4,2,1450,8891,1,0,0,3,1440,0,1924,2011,"ax"
2014-07-02,475000,3,1.75,1150,9072,1,0,0,3,1150,0,1981,2013,"ap"
2014-06-24,665000,4,2.5,1820,3905,2,0,0,5,1860,0,1922,0,"aa"
2014-05-09,580000,4,2.5,2840,20345,1,0,2,3,1660,1260,1958,2002,"aa"
2014-05-20,450000,4,3,2340,8925,2,0,0,3,2340,0,1991,0,"ad"
2014-05-27,265000,3,2.5,1990,8991,1,0,0,3,1300,700,1978,0,"az"
2014-06-11,415000,3,1,980,7200,1,0,0,4,980,0,1960,2001,"ac"
2014-05-22,1170000,4,2.75,3240,12090,2,0,0,3,3240,0,1983,2009,"ae"
2014-06-24,502000,3,1.75,1300,4284,1,0,0,3,1090,160,1927,2002,"aa"
2014-05-29,685000,2,2.5,2810,3507,2,0,0,3,2570,0,2002,0,"ap"
2014-06-29,835000,3,3,3050,151588,2,0,0,3,3020,0,1983,2009,"aj"
2014-06-23,234000,3,1,1590,7800,1.5,0,0,4,1640,0,1944,0,"ak"
2014-06-05,620000,3,1.75,2460,4206,1,0,2,4,1320,1100,1946,1988,"aa"
2014-06-04,640000,3,2.5,2600,54059,2,0,0,4,2600,0,1989,0,"ap"
2014-06-24,683500,2,1,1040,36478,1,0,3,3,1040,0,1931,0,"ad"
2014-05-19,524950,3,1.75,2090,6500,2,0,0,3,2100,0,1929,1997,"aa"
2014-05-13,560000,4,2.25,2060,10760,2,0,0,3,2052,0,1980,0,"ab"
